Time,Position_x,Position_y,Position_z,EulerAngles_x,EulerAngles_y,EulerAngles_z,pupilDiameterLeft,pupilPositionLeft_x,pupilPositionLeft_y,eyeOpenLeft,pupilDiameterRight,pupilPositionRight_x,pupilPositionRight_y,eyeOpenRightJaw_Forward,Jaw_Right,Jaw_Left,Jaw_Open,Mouth_Ape_Shape,Mouth_O_Shape,Mouth_Pout,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Smile_Right,Mouth_Smile_Left,Mouth_Sad_Right,Mouth_Sad_Left,Cheek_Puff_Right,Cheek_Puff_Left,Mouth_Lower_Inside,Mouth_Upper_Inside,Mouth_Lower_Overlay,Mouth_Upper_Overlay,Cheek_Suck,Mouth_LowerRight_Down,Mouth_LowerLeft_Down,Mouth_UpperRight_Up,Mouth_UpperLeft_Up,Mouth_Philtrum_Right,Mouth_Philtrum_Left
2022/7/8 14:00:22,0.7284782,1.731105,0.5892733,-8.73,7.59,5.7,3.159149,0.4458487,0.3310352,1,2.96608,0.4624862,0.2986538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.728478,1.731105,0.5892732,-8.73,7.59,5.7,3.148834,0.4457877,0.3309668,1,2.966156,0.4624862,0.2986202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7284624,1.731093,0.5893216,-8.73,7.59,5.72,3.159775,0.4457877,0.3310927,1,2.972946,0.4626119,0.2985449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7284554,1.731083,0.5893727,-8.73,7.58,5.73,3.149689,0.4455463,0.3309668,1,2.973343,0.4625519,0.2985449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7284351,1.73107,0.5894192,-8.73,7.58,5.74,3.149796,0.4455882,0.3309668,1,2.973557,0.4625519,0.2984902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7284697,1.731058,0.5894239,-8.72,7.58,5.75,3.149429,0.4455463,0.3307548,1,3.005508,0.4625519,0.2984902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7284697,1.731058,0.5894239,-8.72,7.58,5.75,3.149078,0.4455463,0.331283,1,3.005798,0.4624862,0.2984235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7284844,1.731051,0.589397,-8.72,7.57,5.76,3.16539,0.4454542,0.331283,1,3.012146,0.4624744,0.2983009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7284793,1.731049,0.5893719,-8.72,7.57,5.76,3.168106,0.4452601,0.3312148,1,3.012756,0.4624744,0.298223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7284718,1.731045,0.5893282,-8.72,7.57,5.76,3.165054,0.4452456,0.3312148,1,3.012695,0.4625519,0.2982115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7284717,1.731045,0.5893282,-8.72,7.57,5.76,3.165176,0.4452456,0.3310262,1,3.010086,0.4625519,0.2982115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.728519,1.731037,0.5893601,-8.72,7.57,5.77,3.168335,0.4452456,0.3310262,1,3.010101,0.4625668,0.2980114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7285554,1.731026,0.58937,-8.72,7.57,5.78,3.162857,0.4452456,0.3310262,1,3.013199,0.4625668,0.2978932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7286806,1.731006,0.5894049,-8.72,7.58,5.79,3.174133,0.4452456,0.3309818,1,3.014694,0.4625668,0.29802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7288095,1.730981,0.5894782,-8.71,7.58,5.8,3.171921,0.4452456,0.3310046,1,3.014008,0.4627461,0.2980114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7288976,1.730972,0.5894895,-8.7,7.59,5.8,3.172195,0.4452041,0.3309669,1,3.024658,0.4627461,0.29802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7288976,1.730972,0.5894895,-8.7,7.59,5.8,3.172623,0.4451498,0.3309669,1,3.024261,0.4627461,0.2980776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7290044,1.730957,0.5894898,-8.7,7.59,5.8,3.172134,0.4450665,0.3309669,1,3.024323,0.4624408,0.29802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.729112,1.73094,0.589554,-8.69,7.6,5.81,3.172134,0.4450665,0.3309669,1,3.025787,0.4623825,0.29802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7291628,1.730929,0.5895631,-8.69,7.6,5.81,3.166382,0.4448662,0.3311228,1,3.027405,0.4619636,0.2979001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7292783,1.730899,0.589716,-8.69,7.61,5.82,3.166092,0.4446533,0.3313198,1,3.027191,0.4616738,0.2977063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7293422,1.730893,0.5897245,-8.68,7.61,5.82,3.165787,0.4445317,0.3313198,1,3.041183,0.4616738,0.2976901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7293917,1.730886,0.5897521,-8.68,7.61,5.82,3.165009,0.4444769,0.3315133,1,3.041412,0.4616249,0.2976901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7294143,1.730888,0.5898044,-8.67,7.61,5.82,3.164383,0.4441468,0.3313198,1,3.051117,0.4615474,0.2975125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7294253,1.730899,0.5897334,-8.67,7.61,5.81,3.149109,0.4438438,0.3313198,1,3.051132,0.4615474,0.2974125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7294253,1.730899,0.5897334,-8.67,7.61,5.81,3.154221,0.4437783,0.3313198,1,3.051178,0.4615474,0.2975125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.729479,1.73091,0.5896901,-8.67,7.61,5.8,3.167526,0.4436753,0.3312552,1,3.058167,0.4615474,0.2973987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7294888,1.730921,0.5896299,-8.67,7.61,5.79,3.16806,0.4436753,0.3312552,1,3.075104,0.4615474,0.2973987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.729504,1.73093,0.5895612,-8.66,7.61,5.78,3.173752,0.4436753,0.3312695,1,3.084396,0.4614745,0.2974125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7295041,1.73093,0.5895613,-8.66,7.61,5.78,3.199463,0.4436753,0.3308214,1,3.081207,0.4614666,0.2977132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7295114,1.73094,0.5895388,-8.66,7.61,5.77,3.203506,0.4436473,0.3306254,1,3.084412,0.4614666,0.2977132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.729606,1.730934,0.5895718,-8.66,7.61,5.77,3.219666,0.4435147,0.3305579,1,3.084702,0.4614745,0.2977358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7295983,1.730932,0.5896168,-8.67,7.62,5.77,3.226944,0.4436473,0.3305579,1,3.084824,0.4614172,0.2978268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:22,0.7296224,1.73093,0.5896109,-8.67,7.62,5.77,3.226517,0.443313,0.3305579,1,3.085358,0.4614172,0.2979624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7296224,1.73093,0.5896109,-8.67,7.62,5.77,3.235428,0.443313,0.3305309,1,3.086349,0.4614172,0.2982137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297137,1.730918,0.5897045,-8.67,7.63,5.76,3.23732,0.443225,0.3305309,1,3.085327,0.4614172,0.2982277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297137,1.730918,0.5897045,-8.67,7.63,5.76,3.233673,0.4431746,0.3305309,1,3.067963,0.4613952,0.2982137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7296932,1.730934,0.5895641,-8.68,7.64,5.73,3.243683,0.4431153,0.3304666,1,3.08429,0.4611931,0.2981263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7296933,1.730934,0.5895641,-8.68,7.64,5.73,3.243668,0.4430737,0.3304666,1,3.07695,0.4610836,0.2981263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297425,1.730937,0.589469,-8.68,7.64,5.71,3.2332,0.4430234,0.3305793,1,3.075378,0.461018,0.298022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297965,1.730932,0.5894696,-8.67,7.64,5.71,3.229721,0.4428582,0.3304666,1,3.075424,0.461018,0.298022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297965,1.730932,0.5894696,-8.67,7.64,5.71,3.229706,0.4428582,0.3305793,1,3.077301,0.4610836,0.2982137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7298366,1.730916,0.5895793,-8.67,7.65,5.71,3.229675,0.4428582,0.330651,1,3.077408,0.4610836,0.2982137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7298501,1.730904,0.5896336,-8.67,7.65,5.71,3.215256,0.4425395,0.330651,1,3.077026,0.4611305,0.298022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7299023,1.730893,0.5896798,-8.67,7.66,5.71,3.21434,0.4423923,0.3308307,1,3.076813,0.4611931,0.2986321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7299023,1.730893,0.5896798,-8.67,7.66,5.71,3.212128,0.4420481,0.3308944,1,3.082504,0.4611931,0.298322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7299792,1.730877,0.5897495,-8.67,7.66,5.72,3.212128,0.4418531,0.3308307,1,3.085754,0.461293,0.2986321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7299712,1.730869,0.5897546,-8.67,7.66,5.72,3.208023,0.4418088,0.3310397,1,3.082489,0.4613112,0.2987529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.729942,1.73087,0.5897276,-8.67,7.66,5.72,3.207611,0.4418088,0.3308944,1,3.082962,0.46133,0.2987529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7298896,1.730878,0.5896499,-8.67,7.65,5.71,3.20372,0.4418088,0.3308944,1,3.086517,0.4613112,0.2989451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7298397,1.730884,0.5895681,-8.67,7.64,5.71,3.201309,0.4418091,0.3313131,1,3.086426,0.4613112,0.2987529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7298397,1.730884,0.5895681,-8.67,7.64,5.71,3.201187,0.4418088,0.3312724,1,3.078979,0.46133,0.2987529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297993,1.730896,0.5894511,-8.67,7.63,5.7,3.198395,0.4418088,0.3311574,1,3.078964,0.4615376,0.2987527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297689,1.730896,0.5893497,-8.67,7.61,5.7,3.192902,0.4418091,0.3311789,1,3.078705,0.4615515,0.2987527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297689,1.730896,0.5893497,-8.67,7.61,5.7,3.19165,0.4418887,0.3311789,1,3.075211,0.4615608,0.2987527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297456,1.7309,0.5892723,-8.67,7.6,5.7,3.191895,0.4422415,0.33119,1,3.07457,0.4615633,0.2987788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297739,1.730896,0.5891275,-8.66,7.58,5.69,3.191574,0.4423954,0.3313131,1,3.073441,0.4616742,0.2987527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297684,1.730889,0.589084,-8.66,7.56,5.69,3.192734,0.4424165,0.33119,1,3.08873,0.461704,0.2987527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297684,1.730889,0.589084,-8.66,7.56,5.69,3.192429,0.4424794,0.3313362,1,3.08873,0.4621117,0.2987788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297671,1.73088,0.589073,-8.66,7.56,5.69,3.191437,0.4425333,0.3313362,1,3.112228,0.4624991,0.2987527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297217,1.730868,0.589139,-8.66,7.55,5.69,3.191299,0.4426565,0.3313362,1,3.120895,0.4625452,0.2987527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297217,1.730868,0.589139,-8.66,7.55,5.69,3.196747,0.4427004,0.3314262,1,3.121094,0.4625452,0.2984945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7296621,1.730862,0.5891801,-8.66,7.55,5.69,3.197266,0.4427647,0.3316509,1,3.126022,0.4625755,0.2980756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7296268,1.730851,0.5892227,-8.66,7.54,5.7,3.201614,0.4427647,0.3316509,1,3.126007,0.4626241,0.2980756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7296176,1.730847,0.5891739,-8.66,7.54,5.7,3.208267,0.4427647,0.3316509,1,3.132065,0.4626241,0.2980756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7296176,1.730847,0.5891739,-8.66,7.54,5.7,3.212494,0.4427647,0.3315425,1,3.136765,0.4626241,0.2978125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.729688,1.730832,0.5891743,-8.66,7.54,5.7,3.21109,0.4427647,0.3315051,1,3.137375,0.4627246,0.298522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297471,1.730811,0.5891885,-8.66,7.54,5.71,3.21254,0.4427004,0.3315051,1,3.137405,0.4626241,0.2982963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.729792,1.730792,0.5892017,-8.66,7.54,5.71,3.248505,0.4425903,0.3314546,1,3.137131,0.4623845,0.2982963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.729792,1.730792,0.5892017,-8.66,7.54,5.71,3.248779,0.4425533,0.3314546,1,3.141541,0.4626241,0.2982963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7297686,1.730781,0.5891938,-8.66,7.54,5.7,3.32576,0.442306,0.3323635,1,3.211411,0.4626423,0.297381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7298327,1.730754,0.5892396,-8.66,7.55,5.69,3.320313,0.4345287,0.3291398,1,3.229019,0.4553169,0.2943721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7299471,1.730727,0.589276,-8.66,7.57,5.67,3.248672,0.4243079,0.3229531,1,3.091904,0.4449399,0.2906247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.730104,1.730687,0.5893591,-8.65,7.58,5.66,3.306519,0.4221311,0.3197324,1,3.245667,0.4425394,0.2848346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 14:00:23,0.7302375,1.730656,0.5894162,-8.65,7.61,5.63,3.282501,0.4235314,0.3195275,1,3.271011,0.4439229,0.2846986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
