Time,Position_x,Position_y,Position_z,EulerAngles_x,EulerAngles_y,EulerAngles_z,pupilDiameterLeft,pupilPositionLeft_x,pupilPositionLeft_y,eyeOpenLeft,pupilDiameterRight,pupilPositionRight_x,pupilPositionRight_y,eyeOpenRightJaw_Forward,Jaw_Right,Jaw_Left,Jaw_Open,Mouth_Ape_Shape,Mouth_O_Shape,Mouth_Pout,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Smile_Right,Mouth_Smile_Left,Mouth_Sad_Right,Mouth_Sad_Left,Cheek_Puff_Right,Cheek_Puff_Left,Mouth_Lower_Inside,Mouth_Upper_Inside,Mouth_Lower_Overlay,Mouth_Upper_Overlay,Cheek_Suck,Mouth_LowerRight_Down,Mouth_LowerLeft_Down,Mouth_UpperRight_Up,Mouth_UpperLeft_Up,Mouth_Philtrum_Right,Mouth_Philtrum_Left
2022/7/8 13:58:05,0.6184791,1.738508,0.5353183,-12.47,1.93,3.5,2.93602,0.4582919,0.3436929,1,2.841553,0.4770256,0.3100041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6185222,1.738488,0.5355968,-12.48,1.95,3.5,2.935211,0.457939,0.3440516,1,2.847733,0.4765616,0.3103231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6180053,1.738423,0.536144,-12.5,2,3.51,2.917435,0.4573828,0.3445342,1,2.883835,0.4761485,0.3103372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6228561,1.738539,0.5381875,-12.31,2.06,3.56,2.899307,0.4568934,0.3449718,1,2.886322,0.4759912,0.310356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6226975,1.738518,0.5383658,-12.32,2.08,3.56,2.900864,0.4567996,0.3450632,1,2.886093,0.4756938,0.3112716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6229604,1.738484,0.5390805,-12.31,2.13,3.56,2.922668,0.4560369,0.3457793,1,2.876495,0.4751969,0.3121537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6229824,1.738449,0.5396066,-12.31,2.16,3.57,2.937683,0.4548486,0.3459128,1,2.8647,0.4748862,0.3121641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6229753,1.738439,0.5398222,-12.31,2.17,3.57,2.951172,0.4546776,0.3460891,1,2.86438,0.4748195,0.3121641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6231024,1.738427,0.5401275,-12.3,2.2,3.57,2.953232,0.4545933,0.3460891,1,2.859848,0.4747321,0.3128183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6230859,1.738416,0.540285,-12.3,2.22,3.57,2.996017,0.4538382,0.3460891,1,2.863251,0.4742971,0.3126725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6230749,1.738407,0.540442,-12.3,2.24,3.57,2.998367,0.4534165,0.3460891,1,2.857086,0.4739907,0.3122996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6230519,1.738393,0.5406761,-12.29,2.25,3.57,2.99617,0.4532436,0.3459921,1,2.860641,0.4739201,0.3122996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6230522,1.738393,0.5406764,-12.29,2.25,3.57,2.988586,0.4529518,0.345907,1,2.87619,0.4737399,0.3122996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6230231,1.738382,0.5408036,-12.3,2.25,3.57,2.988739,0.4529002,0.3458811,1,2.878372,0.4736015,0.3120708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6229436,1.738373,0.5408708,-12.3,2.25,3.56,2.958649,0.4527498,0.345907,1,2.878052,0.4735058,0.3124222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6228719,1.738368,0.5408735,-12.31,2.25,3.55,2.933594,0.4525723,0.3459921,1,2.874817,0.4735269,0.3123949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6227531,1.738362,0.540886,-12.31,2.26,3.54,2.931839,0.4525723,0.3465537,1,2.873657,0.4733328,0.3124222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6226441,1.738354,0.5409246,-12.32,2.26,3.54,2.930969,0.4525071,0.3465349,1,2.873795,0.4732786,0.3127061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.624562,1.738387,0.5417749,-12.25,2.28,3.56,2.932114,0.4523324,0.3465575,1,2.865234,0.4732786,0.3127478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6245721,1.738386,0.5417989,-12.25,2.28,3.55,2.9384,0.452281,0.3466688,1,2.857956,0.4732786,0.3133446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6245722,1.738386,0.541799,-12.25,2.28,3.55,2.956039,0.452281,0.3467889,1,2.858047,0.4730699,0.3138696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6245856,1.738385,0.5418606,-12.24,2.28,3.56,2.956436,0.4522605,0.3471616,1,2.85582,0.4728961,0.3141092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6246855,1.738381,0.5419939,-12.24,2.27,3.56,2.96434,0.4522605,0.3472786,1,2.856033,0.4728961,0.3141092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.624618,1.738379,0.5419997,-12.24,2.27,3.56,2.977829,0.4525071,0.3473478,1,2.843704,0.4728039,0.3140306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6246295,1.738374,0.5420684,-12.24,2.26,3.56,2.980988,0.4525194,0.3473478,1,2.843826,0.4727791,0.3140306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6246708,1.738367,0.5421899,-12.24,2.26,3.56,2.980682,0.4525292,0.3476106,1,2.843628,0.4726127,0.3141577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6247111,1.738369,0.5420653,-12.25,2.24,3.55,2.982834,0.4525701,0.3476106,1,2.862,0.4725863,0.3141577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6250229,1.738375,0.5421535,-12.24,2.22,3.54,2.98204,0.4527679,0.3476193,1,2.861984,0.4726127,0.3141577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6250693,1.738381,0.5421187,-12.23,2.21,3.53,2.971786,0.452833,0.3476467,1,2.862259,0.4727791,0.3141577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6251304,1.738381,0.5422208,-12.23,2.2,3.52,2.962509,0.452833,0.3476467,1,2.862167,0.4725391,0.3140684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6250761,1.738364,0.5424253,-12.23,2.21,3.53,2.940109,0.4527679,0.3476529,1,2.862091,0.4724489,0.3140306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6250728,1.738363,0.5424963,-12.23,2.21,3.51,2.940155,0.4526815,0.3476193,1,2.881912,0.4721376,0.3140684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6251073,1.738361,0.5426475,-12.22,2.23,3.5,2.940308,0.452667,0.3476106,1,2.883514,0.4721023,0.3140684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6250779,1.738356,0.5427417,-12.22,2.24,3.5,2.945419,0.4525701,0.3475568,1,2.861908,0.4720554,0.3139645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6250779,1.738356,0.5427417,-12.22,2.24,3.5,2.945129,0.4523693,0.3476093,1,2.879807,0.4716393,0.3139645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6249949,1.738346,0.542888,-12.22,2.26,3.49,2.93454,0.4521806,0.3476093,1,2.883621,0.4714864,0.3141763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6249239,1.738343,0.5428914,-12.23,2.26,3.48,2.945023,0.4521367,0.3475188,1,2.884079,0.4714864,0.313964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6249119,1.738345,0.5428954,-12.22,2.26,3.47,2.97493,0.4562574,0.3507768,1,2.863983,0.4745205,0.3175524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6249748,1.738347,0.5429371,-12.22,2.26,3.46,3.089996,0.4606976,0.3627175,1,2.97113,0.4761488,0.3270701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6248921,1.738439,0.5428389,-12.26,2.23,3.46,3.018097,0.4598374,0.3633488,1,2.904587,0.4776117,0.3275456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6249938,1.738448,0.5427483,-12.25,2.22,3.44,3.089645,0.4592699,0.3634436,1,3.01474,0.4772742,0.3269158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6251094,1.738456,0.5427096,-12.25,2.22,3.44,3.07518,0.4596337,0.3631005,1,2.969574,0.4773094,0.3263565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6251576,1.738462,0.5427058,-12.24,2.22,3.43,3.075806,0.4596337,0.3631005,1,2.971451,0.477254,0.3261436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6253063,1.738459,0.5428782,-12.23,2.24,3.43,3.080338,0.4596337,0.3630043,1,2.979416,0.477254,0.3262743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.625423,1.738458,0.5429899,-12.22,2.25,3.43,3.081116,0.4594383,0.3629494,1,2.986847,0.4772527,0.3262757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6254229,1.738458,0.5429899,-12.22,2.25,3.43,3.084427,0.4592629,0.3629494,1,2.989166,0.4772527,0.3262729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6255012,1.738461,0.5430398,-12.22,2.25,3.43,3.086426,0.4591898,0.3628432,1,2.98761,0.4772539,0.3262743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6256779,1.73847,0.5430565,-12.2,2.26,3.42,3.093628,0.4592629,0.3626387,1,2.989258,0.4772553,0.3260621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6256779,1.73847,0.5430566,-12.2,2.26,3.42,3.104919,0.4592629,0.3624015,1,3.009155,0.4772554,0.3260621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6258042,1.738472,0.5431139,-12.2,2.26,3.43,3.109802,0.4591167,0.3626387,1,3.026154,0.4772554,0.3261245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6258535,1.738475,0.5431455,-12.19,2.27,3.43,3.1091,0.4587148,0.3623921,1,3.025558,0.4773274,0.3261245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6258465,1.738476,0.5431573,-12.19,2.28,3.42,3.117264,0.4585398,0.3623921,1,3.024673,0.4773923,0.3262655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6258779,1.738476,0.5432344,-12.19,2.3,3.43,3.111694,0.4583509,0.3624688,1,3.024551,0.4773923,0.3261245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6260489,1.738473,0.5434029,-12.18,2.32,3.43,3.109528,0.4583345,0.3624688,1,3.022858,0.4773923,0.3262655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6260489,1.738473,0.5434028,-12.18,2.32,3.43,3.119247,0.4580344,0.3624688,1,3.022614,0.477454,0.3262987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.62608,1.73847,0.5435165,-12.17,2.33,3.44,3.11882,0.457891,0.3624688,1,3.026337,0.477454,0.3262987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6261038,1.738464,0.5436389,-12.17,2.34,3.45,3.11937,0.4578497,0.3624688,1,3.024841,0.4775623,0.3262987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6261997,1.738456,0.5437791,-12.16,2.35,3.46,3.135162,0.4577007,0.3623194,1,3.027145,0.4775697,0.3264695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6261882,1.738451,0.5438326,-12.16,2.35,3.46,3.139435,0.4573904,0.3622575,1,3.049911,0.4775697,0.3265128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:05,0.6263201,1.738449,0.5439091,-12.16,2.35,3.47,3.153915,0.4573148,0.3623194,1,3.051132,0.4775697,0.3265205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6263201,1.738449,0.5439091,-12.16,2.35,3.47,3.170319,0.4572965,0.3621536,1,3.05098,0.4776647,0.3265128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6264866,1.738447,0.5439947,-12.15,2.35,3.49,3.170273,0.4572734,0.3621338,1,3.055267,0.4775697,0.3265128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6266125,1.738456,0.5439624,-12.14,2.34,3.49,3.177719,0.4571287,0.3620052,1,3.049698,0.4775697,0.3265128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6266611,1.738458,0.5439904,-12.14,2.34,3.49,3.187332,0.4570405,0.3619904,1,3.050262,0.4776647,0.3264112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6267205,1.738467,0.5439355,-12.13,2.34,3.49,3.18811,0.4569348,0.3617976,1,3.054825,0.4780803,0.3264112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6267917,1.73847,0.5439596,-12.13,2.34,3.5,3.18779,0.4570298,0.3618012,1,3.054855,0.4779764,0.3265128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6267917,1.73847,0.5439596,-12.13,2.34,3.5,3.206299,0.4570298,0.3618012,1,3.055328,0.4779764,0.3264112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6267431,1.738479,0.5438398,-12.12,2.34,3.49,3.205414,0.456998,0.3617976,1,3.053146,0.4779764,0.3262327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6267567,1.738482,0.5438541,-12.12,2.35,3.49,3.211151,0.4569608,0.3617976,1,3.05365,0.4781473,0.3262327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6267196,1.738484,0.5438485,-12.12,2.35,3.49,3.2099,0.4569608,0.3618012,1,3.055969,0.4779764,0.3263897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6267613,1.738486,0.5438435,-12.12,2.36,3.5,3.211777,0.4568973,0.3618012,1,3.066284,0.4779764,0.3268782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6267613,1.738486,0.5438434,-12.12,2.36,3.5,3.214508,0.4568796,0.3618304,1,3.079788,0.4778212,0.3264327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6267996,1.738489,0.5438787,-12.11,2.37,3.5,3.213257,0.4568796,0.3620801,1,3.08522,0.4777519,0.3264327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6267955,1.738493,0.543804,-12.11,2.37,3.5,3.214706,0.4568681,0.3620801,1,3.085556,0.4777468,0.3264327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6268129,1.738497,0.5437543,-12.11,2.37,3.5,3.223358,0.456604,0.3620801,1,3.085648,0.4776795,0.3264478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6268575,1.738503,0.5437018,-12.11,2.37,3.5,3.243744,0.456264,0.362076,1,3.085739,0.4775748,0.3266509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6268088,1.73851,0.5435943,-12.1,2.36,3.49,3.246872,0.4560867,0.3620801,1,3.091339,0.4776795,0.3266509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:58:06,0.6268088,1.73851,0.5435943,-12.1,2.36,3.49,3.24733,0.4559654,0.362076,1,3.106094,0.4775748,0.3266509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
