Time,Position_x,Position_y,Position_z,EulerAngles_x,EulerAngles_y,EulerAngles_z,pupilDiameterLeft,pupilPositionLeft_x,pupilPositionLeft_y,eyeOpenLeft,pupilDiameterRight,pupilPositionRight_x,pupilPositionRight_y,eyeOpenRightJaw_Forward,Jaw_Right,Jaw_Left,Jaw_Open,Mouth_Ape_Shape,Mouth_O_Shape,Mouth_Pout,Mouth_Lower_Right,Mouth_Lower_Left,Mouth_Smile_Right,Mouth_Smile_Left,Mouth_Sad_Right,Mouth_Sad_Left,Cheek_Puff_Right,Cheek_Puff_Left,Mouth_Lower_Inside,Mouth_Upper_Inside,Mouth_Lower_Overlay,Mouth_Upper_Overlay,Cheek_Suck,Mouth_LowerRight_Down,Mouth_LowerLeft_Down,Mouth_UpperRight_Up,Mouth_UpperLeft_Up,Mouth_Philtrum_Right,Mouth_Philtrum_Left
2022/7/8 13:59:39,0.7309836,1.704193,0.5507979,1.04,6.3,1.75,3.188324,0.4418344,0.3392798,1,3.235229,0.4643425,0.3056147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7310078,1.704232,0.5506593,1.04,6.29,1.74,3.177658,0.4418344,0.3395917,1,3.243378,0.4643604,0.3052426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309709,1.704365,0.5505462,1,6.27,1.72,3.179489,0.4422663,0.3399657,1,3.269943,0.4644865,0.3050857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.730938,1.704484,0.5505463,0.98,6.27,1.71,3.179413,0.4424111,0.3400544,1,3.295349,0.4649604,0.3050857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7308717,1.704708,0.5505818,0.93,6.27,1.71,3.176514,0.4427588,0.3401263,1,3.292847,0.4651285,0.3050448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7308717,1.704708,0.5505818,0.93,6.27,1.71,3.179459,0.4427588,0.3401263,1,3.290573,0.4655277,0.3050448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7307762,1.705002,0.5506728,0.87,6.27,1.71,3.187744,0.4429826,0.3402417,1,3.290649,0.4655711,0.3050448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7306653,1.705228,0.5507722,0.82,6.29,1.71,3.194443,0.4429826,0.3402417,1,3.289169,0.4658923,0.3052426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7306653,1.705228,0.5507722,0.82,6.29,1.71,3.211319,0.4425951,0.3400544,1,3.289169,0.4658923,0.3052426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7307166,1.705411,0.5511481,0.8,6.33,1.76,3.211319,0.4425951,0.3400544,1,3.272095,0.4655711,0.3058713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7307167,1.705411,0.551148,0.8,6.33,1.76,3.214767,0.44233,0.34003,1,3.271988,0.4655277,0.3058713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7307823,1.705397,0.5513075,0.81,6.35,1.78,3.219009,0.4421162,0.34003,1,3.273331,0.4652244,0.306074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7307823,1.705397,0.5513074,0.81,6.35,1.78,3.219009,0.4421162,0.34003,1,3.273331,0.4652244,0.306074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7308375,1.705247,0.551375,0.84,6.36,1.79,3.219131,0.4418922,0.34003,1,3.274963,0.4651944,0.3061591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309436,1.705072,0.5513793,0.88,6.37,1.79,3.226379,0.4418558,0.3399712,1,3.272354,0.4648578,0.3062631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309436,1.705072,0.5513793,0.88,6.37,1.79,3.232849,0.4415343,0.3399712,1,3.270874,0.4644453,0.3062631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7310817,1.704538,0.5510183,0.99,6.34,1.76,3.231583,0.441386,0.34003,1,3.271164,0.4644453,0.3062593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.731173,1.70438,0.55094,1.02,6.33,1.75,3.226151,0.4413379,0.34003,1,3.271088,0.4642386,0.306024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7312661,1.704234,0.5507257,1.06,6.31,1.73,3.226227,0.4413379,0.3401226,1,3.271301,0.4641984,0.30594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7313302,1.704127,0.5505959,1.08,6.29,1.71,3.230652,0.4413379,0.3401226,1,3.288193,0.4641984,0.3054366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7313302,1.704127,0.5505959,1.08,6.29,1.71,3.221725,0.4418558,0.3401226,1,3.301651,0.4641984,0.3051847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7313341,1.704103,0.5503908,1.09,6.27,1.69,3.22673,0.4420587,0.3399839,1,3.271667,0.4642386,0.3051847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7312796,1.704189,0.5502555,1.07,6.25,1.67,3.235367,0.4423446,0.3399839,1,3.304031,0.4644743,0.3047482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7312796,1.704189,0.5502555,1.07,6.25,1.67,3.235443,0.4423477,0.3400671,1,3.304077,0.4647021,0.3047036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.731151,1.704296,0.5501644,1.03,6.24,1.65,3.23555,0.4424942,0.3399839,1,3.300552,0.4648998,0.3047036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7311325,1.704438,0.5501969,1.01,6.24,1.66,3.235245,0.442498,0.3399839,1,3.299133,0.4649979,0.3047036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7311325,1.704438,0.5501969,1.01,6.24,1.66,3.235458,0.442498,0.3399566,1,3.297943,0.4651383,0.3047036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7311146,1.704525,0.5503452,0.99,6.25,1.69,3.235352,0.442531,0.3399839,1,3.295883,0.4652159,0.3047482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7310787,1.704706,0.550459,0.96,6.25,1.7,3.231766,0.4429106,0.3400085,1,3.287994,0.4653666,0.3048193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7310265,1.704845,0.5505584,0.93,6.26,1.72,3.21167,0.4432249,0.3400455,1,3.287994,0.4653666,0.3048193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7310265,1.704845,0.5505584,0.93,6.26,1.72,3.206024,0.4432249,0.3402935,1,3.288071,0.4655556,0.3048193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309923,1.704975,0.5506504,0.9,6.28,1.73,3.201141,0.4432713,0.3402935,1,3.275467,0.4655556,0.3051187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309608,1.705145,0.5507706,0.88,6.29,1.75,3.201248,0.4432713,0.3402935,1,3.275925,0.4655556,0.305276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309613,1.70513,0.5508755,0.88,6.3,1.76,3.212357,0.4429106,0.3402935,1,3.25618,0.4653666,0.305277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309612,1.70513,0.5508756,0.88,6.3,1.76,3.212753,0.4429106,0.3403575,1,3.237518,0.4652003,0.3053839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309316,1.705117,0.5509058,0.88,6.3,1.76,3.234818,0.4428841,0.3403931,1,3.219894,0.4649688,0.305277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309653,1.705095,0.5509426,0.89,6.31,1.77,3.23494,0.4428824,0.3403931,1,3.219986,0.4647416,0.305277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309653,1.705095,0.5509426,0.89,6.31,1.77,3.235199,0.4427087,0.3403931,1,3.220566,0.4647136,0.305276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7310342,1.705077,0.5509523,0.91,6.31,1.76,3.222275,0.4425064,0.3403602,1,3.226578,0.4644055,0.3051587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7310077,1.70501,0.5509243,0.91,6.31,1.76,3.222458,0.4423822,0.3402376,1,3.237473,0.4644055,0.3051587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.731015,1.704983,0.5509197,0.92,6.31,1.75,3.228119,0.4423822,0.3402376,1,3.237549,0.4644055,0.3051587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.731015,1.704983,0.5509198,0.92,6.31,1.75,3.228287,0.4422133,0.3398154,1,3.227463,0.4643356,0.3051587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309889,1.704974,0.5509452,0.91,6.31,1.75,3.223389,0.4422133,0.3399915,1,3.237564,0.4642701,0.3051587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:39,0.7309174,1.705018,0.5509978,0.89,6.31,1.76,3.223679,0.4422133,0.3399915,1,3.23761,0.4643356,0.3051587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7309173,1.705018,0.5509979,0.89,6.31,1.76,3.211258,0.4422133,0.3399915,1,3.237747,0.4643356,0.3050232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308825,1.705109,0.5510548,0.87,6.32,1.76,3.209122,0.4422133,0.3399915,1,3.222382,0.4643019,0.3050232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308468,1.705139,0.5511338,0.86,6.32,1.77,3.203781,0.442115,0.3400664,1,3.222702,0.4642977,0.3052324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308468,1.705139,0.5511338,0.86,6.32,1.77,3.201111,0.4420373,0.340707,1,3.2173,0.4642701,0.3052377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7307831,1.705086,0.5512435,0.86,6.33,1.79,3.201706,0.4420373,0.340707,1,3.222672,0.4642701,0.3052377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.730756,1.705049,0.5513138,0.86,6.33,1.8,3.201859,0.4417153,0.3401821,1,3.222549,0.4642701,0.3053673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.730756,1.705049,0.5513138,0.86,6.33,1.8,3.193115,0.4416168,0.3405642,1,3.217163,0.463986,0.3052377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.730773,1.704986,0.5512226,0.87,6.32,1.79,3.19429,0.4415864,0.3405642,1,3.208252,0.4639651,0.3053673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308306,1.704981,0.5510569,0.88,6.31,1.76,3.194412,0.4415864,0.3406567,1,3.208374,0.4638026,0.3052377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308588,1.704859,0.5508952,0.91,6.3,1.74,3.20459,0.4415864,0.3406516,1,3.207504,0.4638026,0.3053673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308588,1.704859,0.5508952,0.91,6.3,1.74,3.194672,0.4416168,0.3406567,1,3.216721,0.4638026,0.3053673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7309113,1.704727,0.5508105,0.94,6.29,1.73,3.19986,0.441711,0.3406516,1,3.21666,0.4638026,0.3052638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7309497,1.704705,0.5507978,0.95,6.28,1.73,3.201584,0.441711,0.34064,1,3.216431,0.4640307,0.3052377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7309497,1.704705,0.5507978,0.95,6.28,1.73,3.201431,0.441711,0.34064,1,3.222366,0.4640307,0.3052198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308898,1.704761,0.5508372,0.93,6.28,1.74,3.201324,0.441711,0.3405642,1,3.223206,0.4641064,0.304984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308578,1.704724,0.5508938,0.92,6.28,1.76,3.192062,0.4419567,0.3406516,1,3.228851,0.4643753,0.3048431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308578,1.704724,0.5508938,0.92,6.28,1.76,3.199722,0.4419567,0.3406567,1,3.222061,0.4643753,0.3048001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308332,1.704834,0.5509946,0.9,6.29,1.77,3.199814,0.4419567,0.3406567,1,3.222092,0.464464,0.3048001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308121,1.70489,0.5510827,0.89,6.29,1.79,3.192169,0.4421504,0.3406567,1,3.222092,0.464464,0.3048001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308121,1.70489,0.5510827,0.89,6.29,1.79,3.191025,0.441711,0.3410466,1,3.221832,0.4645094,0.3048431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308363,1.704843,0.5511149,0.9,6.3,1.8,3.19072,0.4416158,0.3410466,1,3.221924,0.464464,0.3048431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308363,1.704843,0.5511149,0.9,6.3,1.8,3.190674,0.4414537,0.3410466,1,3.210648,0.4645209,0.3048431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7309419,1.704726,0.5510904,0.93,6.3,1.8,3.190659,0.4413576,0.3410466,1,3.210098,0.4643753,0.3048001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7310421,1.704806,0.5510643,0.94,6.29,1.79,3.190964,0.4412429,0.3410466,1,3.210098,0.4643753,0.3047126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7310095,1.704757,0.5510426,0.94,6.29,1.78,3.191162,0.4411871,0.340786,1,3.210144,0.4645209,0.3047126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7310095,1.704757,0.5510425,0.94,6.29,1.78,3.191452,0.4412429,0.340786,1,3.210419,0.4645452,0.3047126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7309116,1.704929,0.5509966,0.89,6.29,1.77,3.190918,0.4413576,0.340786,1,3.199738,0.4646227,0.3047126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308182,1.70516,0.5510343,0.85,6.29,1.76,3.179535,0.4413576,0.3405353,1,3.199844,0.4646227,0.3048058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308226,1.705274,0.5510554,0.83,6.29,1.76,3.174011,0.4413576,0.3405421,1,3.20311,0.4646227,0.3048058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7308226,1.705274,0.5510554,0.83,6.29,1.76,3.179489,0.4413576,0.3405421,1,3.203094,0.4646227,0.3047126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7307755,1.705376,0.5510069,0.81,6.29,1.75,3.184631,0.4414461,0.3405353,1,3.21106,0.4645452,0.3046453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7307755,1.705376,0.551007,0.81,6.29,1.75,3.184769,0.4416023,0.34043,1,3.216278,0.4645452,0.3047126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7307126,1.705434,0.5509599,0.79,6.29,1.74,3.180084,0.4416023,0.34043,1,3.219177,0.4644765,0.3048058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7306563,1.705542,0.5509187,0.76,6.28,1.73,3.179993,0.4416634,0.3405353,1,3.231033,0.4644765,0.3050285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7305925,1.705605,0.5509188,0.74,6.28,1.73,3.185364,0.4416634,0.34043,1,3.255142,0.464245,0.3048058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7306532,1.705549,0.5509219,0.76,6.28,1.74,3.215469,0.4416023,0.34043,1,3.237198,0.464245,0.3046453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7306871,1.705548,0.5508864,0.77,6.28,1.73,3.215286,0.4416023,0.34043,1,3.242447,0.4641139,0.3048058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7306871,1.705548,0.5508864,0.77,6.28,1.73,3.215164,0.4416023,0.3405262,1,3.243011,0.464245,0.3046493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7306815,1.705487,0.5508783,0.77,6.28,1.74,3.218689,0.4415964,0.3404218,1,3.247742,0.464245,0.3051276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7306316,1.705413,0.5509063,0.78,6.28,1.74,3.228882,0.4415964,0.3403202,1,3.247574,0.4642982,0.3051473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7305639,1.705356,0.5509124,0.78,6.28,1.74,3.237473,0.4414722,0.3403202,1,3.240265,0.4644119,0.3051473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7305639,1.705356,0.5509124,0.78,6.28,1.74,3.218353,0.4414722,0.3403202,1,3.240189,0.4642982,0.3051473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7305671,1.705266,0.550929,0.79,6.28,1.75,3.238708,0.4413095,0.339981,1,3.239212,0.464459,0.305293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.73052,1.705165,0.5509177,0.8,6.29,1.75,3.240097,0.4413095,0.339981,1,3.239227,0.4642982,0.305293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7305199,1.705165,0.5509177,0.8,6.29,1.75,3.24028,0.4415964,0.3400242,1,3.231491,0.4642982,0.3055505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/8 13:59:40,0.7305304,1.70499,0.5509624,0.83,6.29,1.76,3.238861,0.4415964,0.3400242,1,3.238754,0.4640357,0.3055505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
