3.834594661000000126e+00,1.893305272000000095e+00,2.025344099999999870e+00,1.332124057000000050e+01,1.784399060000000092e-01,-4.229538448999999645e+00,2.789784658999999944e+00,-3.707002919999999868e-01,2.010772799999999805e+00,-9.940103230000000067e+00,-7.306436451999999804e+00,-8.994031707999999625e+00,8.494565570000000010e-01,-7.877672380000000363e-01,6.187292562999999745e+00,2.021416934999999970e+00,2.554321369999999813e+00,-3.548530739000000267e+01,4.753082434000000234e+01,1.354340430000000040e-01,7.481667516999999989e+00,-1.771330980000000110e+01,3.623259585000000271e+01,4.832136636999999624e+00,4.785234876999999720e+00,-2.111198196000000138e+01,1.150977637000000087e+01,-4.276135326000000347e+00,3.940636900999999970e+00,1.000000000000000000e+00
3.699380531000000083e+00,8.668385440000000441e-01,4.267669632999999685e+00,1.176883776999999931e+01,1.144385029999999970e-01,-4.803166983999999751e+00,-1.097012235000000002e+00,-3.155583218999999939e+00,1.197911610000000016e+00,-1.018714033999999913e+01,-8.509321733000000165e+00,-9.258432940000000499e+00,3.347736900000000126e-01,-7.925524600000000142e-01,2.329805155999999933e+00,2.337187420000000071e-01,8.002166920000000072e-01,-3.699564320999999723e+01,9.989259230000000045e+00,4.056796399999999803e-02,5.544833612999999772e+00,-8.516710500000000295e+00,2.367138704999999987e+01,5.572417703000000166e+00,4.376409357000000000e+00,-1.488371592999999926e+01,3.649760959000000327e+01,-2.350359634000000142e+00,7.346698141000000071e+00,1.000000000000000000e+00
3.143650141000000175e+00,1.382562883999999936e+00,2.273784561999999898e+00,1.350898220000000016e+01,2.093023260000000108e-01,-5.885823551999999736e+00,2.306477196999999979e+00,-2.276412242999999780e+00,2.266862042000000077e+00,-9.903017757000000643e+00,-8.119326106999999126e+00,-9.097113586000000751e+00,3.412789199999999856e-01,-3.253951230000000083e-01,3.750418056000000000e+00,1.538311517999999989e+00,1.468383100000000052e+00,-2.717846038000000064e+01,1.923071999000000076e+01,2.629218520000000114e-01,4.746214544999999951e+00,-6.036160444000000069e+01,8.016691901000000087e+01,5.034556672999999982e+00,1.246238072999999957e+01,-4.877654895999999951e+01,4.793728189000000128e+01,-3.955440380000000200e+00,1.127592742999999942e+01,1.000000000000000000e+00
1.492476013999999962e+00,1.286517538000000016e+00,1.160089909999999946e+00,1.060003644999999928e+01,4.233766230000000075e-01,-4.157161959999999823e-01,6.639496080000000244e-01,1.311270700000000122e-01,2.340135000000000132e-01,-1.010638971000000019e+01,-9.345539347000000774e+00,-9.758378369000000774e+00,1.177419140000000031e-01,1.038393260999999956e+00,1.653294338999999891e+00,1.364509318999999943e+00,1.056846659999999966e-01,-6.190774010000000160e+00,6.138650580000000190e+00,3.103705090000000166e-01,2.038326565999999840e+00,-1.783294035999999849e+01,2.826220979000000000e+01,4.911803445000000323e+00,5.973401331999999897e+00,-1.023307791000000044e+01,1.010411728999999958e+01,-3.949773287000000188e+00,2.330749970999999920e+00,1.000000000000000000e+00
1.519046942999999983e+00,1.951251698999999951e+00,7.784987159999999795e-01,1.564434656999999973e+01,2.248520709999999867e-01,-1.104788222000000042e+00,2.749110268999999995e+00,-2.380793409999999999e-01,7.361934079999999936e-01,-1.056098584000000074e+01,-8.852063287000000003e+00,-9.774877190999999854e+00,1.603035869999999974e-01,3.236006650000000096e-01,1.662266631000000050e+00,1.035474275000000111e+00,1.599281569999999875e-01,-1.072925837999999921e+01,1.580629521000000004e+01,2.381188780000000060e-01,2.850877716999999922e+00,-8.337264660000000660e+00,3.279321724999999788e+01,5.301420278000000152e+00,4.531800088999999865e+00,-2.034933713999999938e+01,3.906218971999999923e+01,-3.433864350999999981e+00,6.660810613999999852e+00,1.000000000000000000e+00
1.407274074999999902e+00,1.434206709999999996e+00,9.812212319999999988e-01,1.532557575000000050e+01,3.247734139999999825e-01,-2.204193067999999922e+00,6.477994820000000376e-01,-6.153344339999999857e-01,6.955528859999999813e-01,-1.122613175000000041e+01,-8.140859607999999525e+00,-9.685441771000000699e+00,3.090242990000000023e-01,5.174021720000000490e-01,2.546934622000000203e+00,1.678067771000000041e+00,4.511944299999999797e-01,-2.629618500000000125e+01,2.670762999000000093e+01,1.457881560000000021e-01,7.441190362999999586e+00,-6.610098449999999737e+00,4.940691127000000193e+01,6.236461620000000039e+00,1.141839880000000029e+01,-1.903340097999999969e+01,1.106116177000000000e+01,-3.370779436999999934e+00,4.904579205000000108e+00,1.000000000000000000e+00
1.528451170999999942e+00,1.516916637000000012e+00,1.007603934000000034e+00,1.254093860999999954e+01,3.211077840000000072e-01,-9.474740350000000477e-01,8.715086300000000064e-01,-1.323888830000000127e-01,4.004599389999999870e-01,-1.384663916999999955e+01,-7.865111167000000236e+00,-9.714020364999999657e+00,4.167076189999999736e-01,9.450814200000000331e-02,2.736549060000000200e+00,1.615039388000000020e+00,4.134275740000000199e-01,-4.324633997000000107e+01,5.609936319999999910e+01,1.858399599999999985e-01,7.363146698000000434e+00,-1.410943918000000075e+01,3.432598380000000304e+01,5.394895316000000385e+00,6.220338564000000403e+00,-1.168359844999999986e+01,7.943290300000000137e+00,-3.520017160000000089e+00,3.222589145999999793e+00,1.000000000000000000e+00
2.205916815999999780e+00,1.175786358000000087e+00,1.876120436999999974e+00,1.621344142999999960e+01,3.468875499999999890e-01,-1.518111806000000064e+00,8.093007380000000195e-01,-1.911412190000000011e-01,5.431986490000000334e-01,-1.047664628999999969e+01,-8.754564380999999784e+00,-9.755512386999999563e+00,1.258054220000000001e-01,5.790119099999999630e-01,2.110283078000000145e+00,1.205545831000000012e+00,3.462446020000000124e-01,-2.428489620999999943e+01,1.955970402999999891e+01,2.077896019999999899e-01,3.535360561000000068e+00,-1.788527872999999957e+01,3.204552625000000177e+01,5.448286516999999662e+00,6.439279772999999985e+00,-2.005773764999999997e+01,7.920859570000000183e+00,-3.397190290000000168e+00,3.789661340999999961e+00,1.000000000000000000e+00
1.696965840000000059e+00,1.030664325000000048e+00,1.646477712999999898e+00,1.668424225000000050e+01,7.174447170000000096e-01,-1.960146726000000061e+00,1.708324396999999939e+00,1.286897199999999936e-02,6.112031549999999980e-01,-1.092765349999999991e+01,-8.040968089999999791e+00,-9.556856058999999348e+00,2.100937690000000135e-01,8.804809220000000547e-01,3.103216725999999870e+00,2.319065294000000055e+00,5.056638709999999870e-01,-2.019502643999999947e+01,3.680893540000000286e+01,1.661455450000000056e-01,4.892263299999999759e+00,-5.804376234000000068e+01,5.628566846999999740e+01,5.539725177000000222e+00,1.075192664000000065e+01,-1.275279658000000005e+01,1.807450335000000052e+01,-3.007745766000000209e+00,3.985587210999999908e+00,1.000000000000000000e+00
1.168835936000000020e+00,1.240537259999999975e+00,9.422013940000000254e-01,4.987649839999999557e+00,3.177570089999999792e-01,-2.227521026999999876e+00,1.172379489999999941e-01,-1.270535227000000100e+00,6.079169530000000377e-01,-1.100122630000000079e+01,-8.709104767999999552e+00,-9.606457755999999293e+00,2.333860339999999922e-01,1.148453375999999970e+00,2.891470635000000122e+00,1.895527323999999902e+00,4.641934810000000189e-01,-2.777661317999999824e+01,1.868490556000000069e+01,-2.240935229999999889e-01,6.475249804999999803e+00,-3.008011893999999842e+01,2.666215104999999852e+01,6.492070103999999731e+00,8.942438857000000851e+00,-1.855487873999999948e+01,2.090825223999999949e+01,-1.901083440999999929e+00,5.972169377000000168e+00,1.000000000000000000e+00
1.935489408000000022e+00,1.314751959000000081e+00,1.472132742999999966e+00,8.738670103000000466e+00,5.523193100000000078e-01,-2.022354616999999966e+00,4.139217379999999835e-01,-8.200789389999999512e-01,6.912437340000000541e-01,-1.115854047999999921e+01,-8.948365887999999657e+00,-9.619267590999999840e+00,1.854920999999999931e-01,1.069497206000000089e+00,2.746119504999999794e+00,1.949850537000000106e+00,4.629381530000000189e-01,-9.682490980000000746e+00,2.551132438999999863e+01,-7.683586400000000372e-02,4.355780055000000317e+00,-2.573603423000000134e+01,3.105857413000000022e+01,5.684081745000000296e+00,7.874893236000000130e+00,-1.545196108999999929e+01,5.872186229999999618e+00,-3.367720531999999878e+00,3.727098000999999883e+00,1.000000000000000000e+00
